"wl","Sample_01/0012","Sample_01/0013","Sample_01/0014","Sample_01/0015","Sample_01/0016","Sample_02/0017","Sample_02/0018","Sample_02/0019","Sample_02/0020","Sample_03/0021","Sample_03/0022","Sample_03/0023","Sample_03/0024","Sample_04/0025","Sample_04/0026","Sample_04/0027","Sample_04/0028","Sample_05/0029","Sample_05/0030","Sample_05/0031","Sample_05/0032","Sample_05/0033"
377,56.6467734198718,56.7717512212994,56.5452592972403,56.7812571032848,47.3652212952871,46.2431956384164,49.5199811258271,42.3780365137711,50.0684759579456,40.2073720059889,36.9112008000887,39.0234268303554,39.3861246538211,22.5700219063735,38.0482889686782,27.8340731844543,41.3891623794455,32.672616091442,46.2536662955406,44.5171330419828,40.4630841122846,35.3192246512344
378,56.6302850201849,56.8114891478103,56.6438541062888,56.8319601268071,47.2399692731323,46.1371391808456,49.3814029527807,42.3468583366571,50.1481661662676,40.1659849531141,36.8229446440067,39.1672771673587,39.3042084378239,22.5550604412487,38.1223585682982,27.891063420488,41.4963708798909,32.6900133611153,46.196090732808,44.5979927781179,40.391833847583,35.1787256879527
379,56.4681427876877,56.7713528747161,56.6110290697639,56.6800243067934,47.2238366976385,46.0060120555862,49.3262284321434,42.2134790951205,49.9876124891848,40.0558941873085,36.7929713924988,38.9338003703393,39.1245746090887,22.4742801281282,37.8648519946861,27.7059313360307,41.3504404071396,32.4803560446938,46.0452865128216,44.3788310486186,40.3439787339537,35.2639217490794
380,56.5866166037904,56.6122588012032,56.706315713947,56.6379061082266,47.0650845530491,45.8111354655557,49.2126655244471,42.1863298901412,49.7443488561078,39.8473525235758,36.6121281471235,38.8285492848675,38.9488847194612,22.394851975109,37.654010264432,27.689693418553,41.350682736125,32.3804624142078,45.9551818735877,44.4255084565842,40.2493183144896,35.2890707887302
381,56.5480482413468,56.405891408372,56.4618996880708,56.498336556767,46.8808951716082,45.7648527083885,49.3080727466744,42.1191935145103,49.6443907323958,39.724585535771,36.6953306353739,38.871233179186,38.8062533114659,22.3327340314361,37.6356143343812,27.7587446723858,41.3144551252647,32.3799311365652,46.0088209211118,44.4839367289213,40.1892126161813,35.4059393913633
382,56.4761156617009,56.2514184967687,56.3736034082648,56.390295693407,46.8016311455445,45.6270690016991,49.4940622065293,41.9231413716436,49.630238355745,39.5495610363785,36.5102291573773,38.7607723862071,38.6206142797718,22.1542662937589,37.5984698005401,27.6357859550047,41.1603802558633,32.1776733907279,45.952364584332,44.3073701332261,40.1177884722231,35.29148218878
383,56.6213859951001,56.4222376709017,56.3707072216842,56.3819387933107,46.914600356903,45.810108019583,49.6734955215432,42.0457643390885,49.7386447400602,39.6495419632177,36.5241087243259,38.8049718822978,38.7205131623944,22.1637408327553,37.6851933528584,27.6446047548013,41.0947296521049,32.239748404139,45.9131921952508,44.2821428816191,40.1425214472972,35.2560492136805
384,56.6865980837485,56.5063289678281,56.3362388374957,56.3488329241889,46.9842625375164,45.8095568617108,49.5253668817338,42.2051128123808,49.7746508109843,39.5940922584238,36.3543157777858,38.8296448095575,38.7159194342032,22.1065796751597,37.6502050272179,27.5723804894918,41.0499924680475,32.2148475127327,46.0094993562421,44.3416779577877,40.0630096753143,35.2066429303352
385,56.574869103403,56.3576472556047,56.3966605807428,56.3240462384946,46.8782866685733,45.7558984643899,49.5136018348954,42.1556960557802,49.5728776512452,39.5312175168796,36.1688186108055,38.6881886886648,38.7202859958812,22.1570495628294,37.6256805187706,27.6520598873657,40.9369888788576,32.142630915507,45.9456660779063,44.4446214471004,40.0709575935629,35.1378118594535
386,56.665253551811,56.529274300037,56.3636159879729,56.4637224110972,47.0784101309452,45.841864340293,49.6401939905572,42.3627339635487,49.6697207828109,39.4944671825049,36.2118363670144,38.7856122057695,38.8055642420938,22.2417440424207,37.5454371394216,27.608935671966,40.9475078277662,32.1651530742886,46.1794970827264,44.5837812316184,40.2555375856724,35.3392993711062
387,56.6188453107294,56.522334957184,56.3628953239703,56.6243742668086,47.1928572570838,45.8923051955748,49.6739340355714,42.3687671160053,49.6828519927554,39.586891015409,36.1642109006935,38.8390744877548,38.7487569862592,22.4283486423503,37.54720216885,27.5800781982732,40.8653222345074,32.1573779167875,46.2631258757613,44.5779179373144,40.3497028729082,35.3346742688912
388,56.6715570366744,56.5588130272592,56.3686035969904,56.6263364573237,47.21136143596,45.6821520473383,49.4842193818808,42.2498318464758,49.6864698240789,39.4485075802707,36.1752814753004,38.84657258923,38.7391572513585,22.3022859651324,37.6146669328423,27.3668611605994,40.756225229597,32.2628489219961,46.0922177804536,44.5247585616558,40.3703679689918,35.3182403175631
389,56.7824388469694,56.630068440717,56.5552628593289,56.7158418928982,47.3984304332455,45.6595031306271,49.2967999292804,42.3042842631,49.7373256556777,39.5148788648938,36.1003007154691,38.8288662682947,38.7378033730147,22.3576127643268,37.5598067741139,27.4332718151436,40.786020143332,32.3848099286283,46.148791434616,44.6799099087088,40.2942645818109,35.2736234504653
390,56.8798981132396,56.6424969523158,56.5390995985819,56.7311358920264,47.2920484810714,45.6705211513041,49.1948950087075,42.2400623177427,49.5812863347846,39.4252010745532,36.0568427955799,38.7637844275822,38.7965149581623,22.3816817181241,37.5123477144338,27.4655729730066,40.8300214030352,32.5297350998466,46.1523150301447,44.7282863239624,40.3593840526599,35.468329874943
391,56.7344032206838,56.6204567632861,56.6699349065232,56.8459309646497,47.1912150865262,45.5235663334863,49.1617295125603,42.2505700562796,49.4523516825715,39.3792325616294,36.0409947693409,38.7911565355687,38.7906076400051,22.3938929296809,37.5872266962294,27.4509071418768,40.7270805390966,32.4892937776905,46.1646071981067,44.70358714995,40.4814331104801,35.4877381160373
392,56.6661515971259,56.5498630063722,56.6442875748565,56.6657367309747,47.2587178028277,45.4413691855232,49.1375667236401,42.1016089159006,49.2977206062859,39.2873453980286,36.0531958615711,38.7056227192924,38.7886781416481,22.2219561492483,37.5519620333212,27.2859117443165,40.6289897432876,32.4442148625668,45.9443265645349,44.6005849078358,40.5219557951943,35.5396391482526
393,56.851274671241,56.5948716076883,56.8019117557695,56.8918070600507,47.227501067926,45.4315592057973,49.1384806650254,42.0125862002844,49.3605113083143,39.3292231629688,36.042946610413,38.6260495407111,38.7228786176714,22.1591847779099,37.4835994691669,27.2091929700784,40.5399256447909,32.4514858574456,45.8548653010558,44.5856168972839,40.5578349847584,35.6323484227728
394,56.822452322656,56.5269951629051,56.8207843236271,56.7632950901198,47.2059481468683,45.4888012664276,49.1773591007584,41.9172622736823,49.2872283660599,39.2571907381322,36.1014577015901,38.6264130180704,38.6978300466577,21.984304998066,37.507057598217,27.2230796897009,40.4467948507383,32.5263244394512,45.7932310044685,44.6573610594822,40.5810349218442,35.6000850876351
395,56.8347026929106,56.4041974224417,56.8101812224682,56.6329979690475,47.1719445718018,45.4464005979276,49.1028852719081,41.8954860582075,49.3428623187796,39.2244241225922,35.9284037103241,38.4595203904929,38.7462246226808,21.7741071514524,37.3298523260085,27.2297967520259,40.4173952484502,32.5634011843311,45.8099527191693,44.6162627325311,40.5857102823031,35.6102008024288
396,56.8275772738161,56.4078514391123,56.6944697549875,56.5486547224797,47.0994333487816,45.5031961549144,49.0880837836581,41.8011233433664,49.308311836531,39.3112672600621,35.9392047780269,38.3467383612232,38.7438156878955,21.681486433232,37.1880115195761,27.2088770357137,40.3437691191841,32.3495733709407,45.8138338438896,44.5665465928141,40.5530048423614,35.5147398745204
397,56.6317626172618,56.4586734012239,56.6308178449764,56.5730190790237,47.0514932900746,45.595310925883,48.9977509287765,41.8079688777416,49.2719652796661,39.3233719271096,35.8871394995417,38.2561800720099,38.700473600731,21.6454986617481,37.1358763969071,27.1429056855197,40.2308558154592,32.2377083597613,45.714061642404,44.4833185924296,40.5654972344405,35.3954146439159
398,56.6717480368841,56.4876128425917,56.6792267240037,56.4481490262643,47.1121807893874,45.495461953485,48.9686478303349,41.8093659067206,49.352148544126,39.4095321849273,35.8465931036887,38.1373854274326,38.5651423044571,21.61091603166,37.0723720656911,27.1102854925697,40.231905709013,32.1095466432083,45.6504078749997,44.5057853089055,40.4654645827773,35.3433131159843
399,56.7368313254747,56.4525772381802,56.5010719724736,56.4490501587868,47.004904892443,45.55588238588,48.9111686899452,41.8229649695425,49.3600691554734,39.3874676903275,35.9074788654263,38.1190455890149,38.3642225783102,21.5604452939977,36.9478930098127,27.1286385005735,40.2454541424748,32.0491844461578,45.6797429943928,44.3776469432904,40.3750765970435,35.315105764496
400,56.5827450129958,56.3962542837318,56.4341514278607,56.4539204487721,46.8464314472117,45.4663290284555,48.978995203235,41.8864933126003,49.3020039878551,39.3950853812904,35.7927885277973,38.0960762539599,38.2644743516459,21.6528924865621,36.8479747668767,27.1337512653675,40.2439920034644,32.0039569599179,45.7384649146668,44.2581804700687,40.3887506685227,35.2205930059976
401,56.5737197881568,56.5563998801573,56.3503740182898,56.3801006165107,46.9041189169808,45.4891755813948,49.0017173523429,41.8888260584064,49.3208976036652,39.483083836778,35.7298882663383,37.969071450841,38.3337432628816,21.6465914968094,36.8859196145592,27.1768837713335,40.2346817169853,32.0457441974065,45.8487699557863,44.3589636501186,40.5470352998991,35.1713811441754
402,56.5811809532768,56.8615996174804,56.4660343587629,56.4386527999035,46.9647532966012,45.6446545121501,49.0717128082577,41.9757314867325,49.4747932983785,39.4689596833381,35.7789149685268,38.046061817355,38.4599413097495,21.7518791522115,36.9633940457971,27.2405022777799,40.4088054419308,32.0731853808615,45.9087641792872,44.5260289474929,40.5938962443935,35.3340148719777
403,56.6473309275685,57.0359049647911,56.4907742786145,56.5024161703695,47.1253489930436,45.8378220082433,49.2590289994896,42.2765892067933,49.5415987316314,39.5241022215935,35.9386400612258,38.1829912678693,38.5336620029734,21.9730693532926,37.1261085707312,27.2816958367144,40.567424428004,32.2928938971914,46.1164480012149,44.7354561910333,40.7618674256131,35.4735021205323
404,56.9275617157748,57.0801426855148,56.748115472119,56.5084864040639,47.3383687929603,45.9625809838171,49.3298465724927,42.2909605307635,49.7349414291081,39.55394388892,36.0568817931906,38.316033313345,38.6927014957261,22.0781234539636,37.2705845070372,27.3437685468687,40.6243880468146,32.4499324453575,46.1176675432593,44.7928534872754,40.891577849427,35.6932557658049
405,57.0721258832031,57.1820951831542,56.736272576947,56.6010236250111,47.2992733263698,46.0488228990099,49.3348119149387,42.21829840224,49.7131170356984,39.5910933663307,36.1844814492496,38.3092791937217,38.6723486144437,21.9494116499645,37.2340941696674,27.2677009638021,40.6093868961571,32.4935916229242,46.2254112785721,44.7905569283922,40.8954973163573,35.5896783932155
406,57.2244566498931,57.1180335482667,56.840813184865,56.7766378454162,47.4145318805407,46.0460967838685,49.400650059577,42.1924735170141,49.697982003289,39.4656113416137,36.1102542796081,38.2180624340254,38.6762554201893,21.9780164430736,37.2082567030725,27.1930629682617,40.8029684569097,32.5025928681618,46.3918254486941,44.8986056057065,40.8788563491077,35.6199960365539
407,57.4266086983251,57.0120245880999,56.8820025415617,56.6914371902893,47.530158252702,46.0706294766976,49.3462829389282,42.21852278287,49.6847492999786,39.53130290151,36.1845212987127,38.3228900563022,38.7809130773378,21.9585340121544,37.1794661981932,27.1894418115014,40.7197844777387,32.6462228792057,46.5560815708122,45.0111922876882,40.8335034581356,35.6446301285428
408,57.4792226750778,57.086505560544,57.0117623925938,56.6244887935442,47.6283142128461,46.0869023837457,49.2581762064558,42.2713722893659,49.6662407003113,39.6134515590693,36.310158217434,38.3523707227593,38.8280441235458,21.9071004863182,37.0869254363428,27.142306099787,40.7336457584794,32.6695433342618,46.5814402731444,44.9803630612813,40.6924456423071,35.6951675276094
409,57.4874197606622,57.0544772704474,56.8745819413559,56.6231842122922,47.5312210272122,46.0637721095573,48.9652348548773,42.1139183079239,49.4664986605164,39.5004098106977,36.3097776990291,38.2925987723877,38.721956179138,21.8964195141909,37.0711369807048,27.0810019643985,40.6458048863064,32.5683056638082,46.5523291028765,44.8912980217954,40.538335876381,35.57860381222
410,57.4518740918458,56.9467589712725,56.8321423934987,56.6924550455061,47.3755386717149,45.9151682392571,48.8292523991619,42.0158318439244,49.356586491947,39.5454541914557,36.2639239825712,38.3159008884968,38.600805787303,21.7806481121535,37.0047546751495,27.0592147090512,40.6258091059623,32.4918989426228,46.4569576915779,44.7652403118456,40.4562314096603,35.4995518380888
411,57.4762240687184,56.948460642181,56.6554205120511,56.7979697307075,47.3121390791185,45.8804717164969,48.7908799372627,41.9216492519719,49.29122985763,39.4370108771074,36.1147896864248,38.1570781986481,38.3875900595022,21.7038363344284,36.9166510089466,26.9483050092606,40.6407546405912,32.3024408514433,46.5665275378403,44.8331155147303,40.4905300130266,35.3703044110678
412,57.3792414916454,57.007006782946,56.6261373908613,56.7807694526107,47.225791519851,45.8378915462911,48.7811182928158,42.0150278473643,49.1209889965247,39.4077057886872,36.0173142992104,38.1081933918066,38.3489550187806,21.6198078294317,36.8193090218389,26.8931519958018,40.5588442275078,32.3119729624944,46.5936005506561,44.7899918391348,40.4563624607429,35.4355407441476
413,57.4510803539356,57.1395521358972,56.7800839778608,56.8512395607278,47.3713262979243,45.8570706332442,48.8946474429347,42.162541776255,49.1497149712699,39.5610580707588,36.039938680832,38.2221177676452,38.5250729493671,21.6417463963397,36.8840822468241,26.821268249505,40.5624554498676,32.449540117579,46.5983621093056,44.9638687195985,40.4871314732054,35.6281998941455
414,57.4511703499904,57.2719584805425,56.8393927021893,56.8292375006105,47.2957870240566,45.8264536697995,48.8273080468838,42.1049616955222,49.1296799618443,39.5431504463476,36.0543925751279,38.2763286742553,38.4900731701152,21.5181406666871,36.8715283268322,26.8205438554184,40.4181385507097,32.4777091146506,46.3979187818829,44.903943699202,40.3960606549967,35.5865938590982
415,57.3864528350471,57.3891176827641,56.9481263589902,56.9119313564418,47.2064053564084,45.7085293030247,48.7420732725214,42.0621093403443,49.2361937272839,39.4774776890573,36.1161810132096,38.2348089444797,38.3598084423486,21.5329013038316,36.9911849336182,26.8744765788457,40.3898613624234,32.3701106658042,46.4277047940496,44.8869943396488,40.5208732761827,35.6680859848151
416,57.3965707928036,57.2302479411401,57.0099698735032,57.0879317300672,47.1850092126202,45.5414869593761,48.7926829420251,42.1288094562857,49.2076565842853,39.2674441866229,35.8897727149953,38.2808145198124,38.3058002935035,21.4650240008015,36.8466659442875,26.8414256918783,40.2572138148492,32.3309285696197,46.3479795027425,44.9064381350541,40.5975717760425,35.6508859915736
417,57.5782680279497,57.2739188537048,57.1543574874782,57.0548031690007,47.3194070818198,45.4750203724645,49.0364826998271,42.1079679264891,49.3506790138872,39.1750823199639,35.844612070847,38.3482674586267,38.2715288246278,21.4977153554709,36.7825990756987,26.6797860494359,40.2136022354803,32.365109786983,46.3838564770232,44.8836839910815,40.6401441786457,35.6781046007048
418,57.5134834540556,57.323007272102,57.2842332350263,57.0298852870688,47.3810444115919,45.5200240619831,48.9078861987303,42.1684882827667,49.2357256229638,39.0120602111213,35.8886943491772,38.3842923332916,38.2224837146576,21.5053292379083,36.8005117612842,26.588267500891,40.1499635793167,32.3243687444936,46.3495942576226,44.817977919848,40.5715606212792,35.7605238694066
419,57.5988262024685,57.239536714645,57.3377991642716,57.1939519253417,47.3861123553532,45.5927768065397,48.8473796497163,42.1988598934818,49.3027196486829,39.0549632942851,35.944539269815,38.4009443153041,38.2725244529218,21.5225618538031,36.7397725566518,26.6617066853199,40.1708696768967,32.4184902882602,46.4067110778365,44.8933361716614,40.5497902781017,35.8062890926551
420,57.6065662863013,57.2731937589923,57.2890659247828,57.3311272865437,47.3627119854714,45.7079730089122,48.8307330713866,42.1900795222693,49.4739178841389,39.0789038691924,35.9817279390049,38.4091547503448,38.2779218908836,21.611726439427,36.7464844855146,26.6126635646767,40.2178636519598,32.3435120459734,46.4753022603838,44.8905799590747,40.5587371553739,35.8114154899721
421,57.5549465859509,57.1661021783222,57.255079467597,57.2133422694563,47.2908483319437,45.6819338508817,48.8235711254877,42.1369848508148,49.5076019236017,38.904405666362,36.0181468481396,38.3170765938427,38.2582453983994,21.5860409550349,36.7548266243842,26.5942554700716,40.1721667124195,32.3326823655171,46.4335155647948,44.7852325846133,40.6142799063245,35.7052258247988
422,57.4784029133358,57.1608360160217,57.2923730813125,57.156623030304,47.3877603243135,45.7902592001204,48.9589977815165,42.1779031753019,49.5462077376325,38.9528770177944,36.0605281992508,38.3675034288056,38.3029316066495,21.6689302324648,36.6859192788574,26.5437173780312,40.1857386989665,32.3536099199251,46.5879461743319,44.8471304134194,40.7013126640466,35.7392109962872
423,57.4549316314652,57.2219083053635,57.221747052363,57.1335230792388,47.4494408817636,45.849782189475,49.0091142819761,42.1922407313364,49.6112218892759,38.949083016338,36.0449995082541,38.3761398163084,38.2974469283209,21.6945647947419,36.7031059901704,26.5094104113108,40.2251088192782,32.4306692248809,46.6695267785768,44.8637204579657,40.7275224298964,35.7718011761793
424,57.4926309819217,57.3290645121642,57.3102771788449,57.1527909823372,47.4598711264534,45.9699905197699,49.0433649712677,42.2150142234299,49.6904671827997,39.0169970412884,36.1581169128966,38.3733911619853,38.3475615957088,21.7775998299907,36.6977386104292,26.519304870964,40.3404158064683,32.4963349103698,46.7155796716395,44.8613129903166,40.7888183446651,35.8028444211312
425,57.4478872233951,57.2228532218943,57.1687339044103,57.1473652129867,47.3273881069467,45.945291138981,48.9536145723081,42.130801513526,49.640564077239,38.9974426407734,36.0487109223705,38.3088140644286,38.359395249652,21.7104487918786,36.6427662888615,26.4969456885223,40.3536097945093,32.5255121365289,46.6357205198391,44.9302924475017,40.7556902822666,35.7719143277446
426,57.4775147509614,57.2521058313408,57.1922631499841,57.0485245758223,47.3197223937707,45.8826608248218,49.0695426707773,42.0550520177988,49.7651621341527,38.9874007626431,35.9505548055411,38.2658504338948,38.3418582592134,21.6956337682328,36.5742862606003,26.4870295865719,40.3119112756504,32.5700163539563,46.5813094266056,44.9034886738666,40.7977005137887,35.7663256713327
427,57.3410704605829,57.2095976128414,57.1222602497167,56.9334640952669,47.3185893782708,45.7410679390754,49.0202090877358,42.0082260057893,49.7898664917794,38.8854010493795,35.8688947549645,38.2245954995059,38.2422595736533,21.6352316808338,36.4841196164954,26.430980492427,40.2393423141277,32.5351465804363,46.404523479782,44.7933395189507,40.8103499452974,35.6874298901565
428,57.2262361216003,57.1498392221074,57.0530758770929,56.9584531550469,47.2552630446549,45.6050500948135,48.9556742382694,41.9362790661196,49.745193922834,38.8672785279763,35.8098610304001,38.2233721465749,38.1733892135797,21.5929258752248,36.4555160948694,26.3901682877718,40.2076837720594,32.5374722454429,46.3309283176609,44.7921878266801,40.7772916222202,35.6051136371983
429,57.2488149269577,57.1595278279111,57.0610367373706,57.0728119160276,47.3934088013036,45.6831219346373,49.0254170801242,42.0875314933509,49.729275534262,38.8982550044681,35.7879202072528,38.2500949448245,38.1929112304758,21.5389517841181,36.4126247533385,26.3765887201573,40.1805009686898,32.5766706147548,46.4716587739644,44.8895109375192,40.8086480060431,35.6593920288974
430,57.1361626053926,57.154001164586,56.9112389137556,57.1743129804398,47.3110590002095,45.6289864247327,48.9749109826383,42.0862392672004,49.6651218788449,38.7831328916337,35.7060427844797,38.185755212534,38.219428994128,21.4609612735808,36.4293244702504,26.2634355832037,40.1048809126996,32.5548408480044,46.3611163182604,44.7874403638619,40.7263191442798,35.5951280220325
431,57.1204568399856,57.1398441769573,56.8656196784677,57.2536769707782,47.193925132704,45.6161667146199,48.9931026446155,42.1180248072958,49.6056379592174,38.7263925803649,35.7734465292288,38.1489884946053,38.1435786953911,21.3701454703939,36.3990082630635,26.200025060791,40.111353363156,32.5637587588592,46.4289190718907,44.8021460823085,40.7376312908182,35.5237063999732
432,57.0306337548723,57.0861351250653,56.8820442618275,57.1641671186509,47.2981992692034,45.5721597858179,48.9968360172252,42.1416874242417,49.5508965527448,38.7355969903071,35.7472842599996,38.1109047129397,38.0858333568891,21.3013176410035,36.3890506254133,26.166132052707,39.9793429930937,32.5752294914936,46.4937189541797,44.7675694361481,40.6909079896783,35.5900415735979
433,56.8563126125519,57.1607949297188,56.8224580578383,57.235332595062,47.276612335957,45.6114091477764,48.9901069555972,42.2540309307534,49.564734199533,38.7890396094761,35.7241089546185,38.07552205226,38.1214173650929,21.2717926183259,36.3510201884463,26.1582190386707,39.9494275043969,32.5257467742251,46.5479539104953,44.8368769423295,40.589647967355,35.5170854697946
434,56.833475776684,56.9771417610453,56.8435411434612,57.1973620509601,47.294215802715,45.6465068882245,48.9695728137448,42.2916052168894,49.4901440863989,38.819632480913,35.712403848546,38.0205154376772,38.0590965585529,21.2498296049881,36.3431892574124,26.0390366773927,39.8196485851041,32.4010935722452,46.5511840801177,44.9190991075637,40.5420022305369,35.445315651591
435,56.7558200531662,56.9658309056654,56.8868373217104,57.2117908373713,47.2976307160536,45.612227910544,49.088954419813,42.3222885145308,49.3759843804768,38.7615524901268,35.7267583279205,38.0768387518707,38.0472320269691,21.1652759025045,36.26470841661,25.976814435148,39.7311902242065,32.4419323213719,46.5752988570925,44.9064917834331,40.631537392441,35.4775688908563
436,56.6639155410321,56.8635040165141,56.8480396360345,57.0728129594869,47.2395219436136,45.5496605241262,49.0526669620444,42.3670586476296,49.3887649348417,38.6913504589959,35.6648370203027,37.955189415363,38.0308978493583,21.1221618261148,36.1924146469245,25.9530420521446,39.8192803935606,32.3522168394112,46.5251427292321,44.8650616185886,40.6097408429815,35.5255217030143
437,56.7596936776547,56.8138931685677,56.8437872022006,56.90227975196,47.2219559735326,45.5209738774453,48.8068345193146,42.2350420484481,49.3266511761502,38.7007717582522,35.6474267880812,37.8003224032032,37.9214847113855,21.0941779482603,36.1710123567564,25.9105534305663,39.7459955798628,32.305558581587,46.3279614811249,44.8437933839964,40.5449813164618,35.5513668799896
438,56.7848639702918,56.6476093937762,56.9244926174554,56.8328408251103,47.2037920882735,45.5413564601129,48.7735683939106,42.1272048994311,49.4047075608945,38.7336205836151,35.5074017672728,37.7364516631318,37.8499120114443,21.0638595602674,36.0752131450471,25.8937975690578,39.669996259703,32.2579657570939,46.2052670630893,44.8593159325995,40.4295471989429,35.5875028541354
439,56.6825062808315,56.6404283514111,56.8368882410428,56.8024519472032,47.2237900476076,45.5407748477454,48.6809017122178,42.0627513698829,49.3442112081599,38.6603466729583,35.3278369101477,37.6693937819321,37.7479984869723,21.0071798625009,35.9580927052167,25.8312160119439,39.6458991154792,32.2315157393177,46.1390007091653,44.8117698464011,40.3614625651216,35.5799486292294
440,56.7020487246096,56.4957965297469,56.7675360383731,56.7298972989398,47.1939990379865,45.4638616534713,48.6813310949789,42.0558639218112,49.3012467918094,38.5343675092312,35.428146625076,37.5396203627306,37.7519596536646,21.0565001586241,35.8730065404165,25.8752464430286,39.5610786232832,32.1865214798022,46.0191680762027,44.8156057316601,40.3118228342358,35.5018737882659
441,56.6874881569158,56.4830550130046,56.7435583708154,56.7429302348959,47.2275717479692,45.5019487558067,48.59722445577,42.0884643627173,49.3056069578169,38.4905641144777,35.5119451936599,37.5096994607493,37.68926211276,21.0219531548422,35.8703742213981,25.9091357233526,39.5752772260328,32.3037468695867,46.054414193234,44.7508962791413,40.3737967043542,35.5050421122332
442,56.7173523778432,56.582653343063,56.7422014246998,56.6633600854231,47.1342472633067,45.5503737898613,48.5613894010207,42.0753391959491,49.3676187061422,38.5213737102424,35.5326975137187,37.4895357217498,37.8197021835897,21.0210646488347,35.898488215018,25.9161562049791,39.614250757511,32.3307782775607,46.104994828582,44.7861883991766,40.349187050486,35.5658581989283
443,56.8020122501717,56.5341410370045,56.6608667027273,56.6483970554283,47.0822525593158,45.5851164860721,48.50940842454,41.958756375409,49.3390660295436,38.4826946948626,35.5413531604137,37.457705064964,37.6730387531115,21.0039439754724,35.8374932484362,25.9575648903939,39.4916018859134,32.2669688028285,46.1523490419448,44.807107791445,40.3341527854758,35.6478608523155
444,56.7369579099207,56.4390000075295,56.5959349442031,56.5180115531987,47.0961284867483,45.5011866476583,48.4305092902717,41.811262071871,49.2594414058559,38.4037694592215,35.4121794232873,37.4664618957535,37.6113579283252,20.9201275017905,35.7429235544186,25.828381705463,39.3299479717076,32.2479329146908,46.0868850447228,44.6618301477494,40.299445241034,35.5256526466768
445,56.6663231588447,56.3676602822007,56.4949911809574,56.3836751436401,47.0119048843542,45.4831804676345,48.4065044837114,41.8159393205081,49.2023003812451,38.3710321945801,35.3169828667347,37.482396221273,37.5255353083523,20.9899222266805,35.6344688556924,25.8063068779229,39.2997806788244,32.2153905937841,45.9616942635659,44.6123379606661,40.272929627099,35.5504736042178
446,56.7496822022313,56.4374880860701,56.5619802485858,56.3422078472266,47.0149561856144,45.5779634994893,48.3409974767442,41.930021767874,49.1700784503064,38.3196986826681,35.3128180998586,37.5691572558139,37.5366780444296,20.9956922544783,35.6681748184318,25.8566117405327,39.3583528546904,32.1498033720145,45.9583820167348,44.7317958165462,40.3251673515871,35.646060023138
447,56.6849849573076,56.410219163068,56.5485778137516,56.4069756486459,46.9676238375719,45.5573250979362,48.2855432496428,41.9194391216583,49.246443334761,38.2850997377608,35.2652455363114,37.5407938599187,37.4532117232081,20.8926266263609,35.5836231654509,25.8073997833665,39.2482717873464,32.096459903352,45.9883284784405,44.7036529783072,40.2869836919361,35.681323479232
448,56.824102174459,56.4641672363895,56.6342382318969,56.44665669215,46.9514700004745,45.5782791875521,48.2370481953777,41.9288883567604,49.2503386023204,38.4149540418654,35.3126147908272,37.6218736857649,37.4615294090992,20.9248371178129,35.614055824811,25.733960224779,39.3226456700296,32.0950299252347,46.0525009119309,44.8267608157162,40.4087528669319,35.7252387964851
449,56.7404817410491,56.4341891730505,56.5077076554857,56.3944995249642,46.9309166264216,45.4740997281037,48.2540048791385,41.9376043158575,49.1936670115975,38.2766349518407,35.2579390698941,37.5605635697537,37.38568247578,20.9272830692623,35.5291794392463,25.6069482956811,39.2508947663643,32.0391114518267,45.951040680141,44.8139632142596,40.3307528387436,35.6185826696667
450,56.7590077397997,56.4463517061385,56.4964366432315,56.5458730181171,47.0859754563533,45.5406714315119,48.2869603304215,41.9911627270812,49.2144852149329,38.2862872497795,35.2313279909611,37.6514071535709,37.3770998737592,20.9040650876023,35.5992195783977,25.6140764486964,39.2946575656231,32.0767897746687,46.0125122461055,44.835190654113,40.3181392853339,35.5645320009999
451,56.6315151633457,56.4346338634201,56.488671070923,56.6339014788754,47.1299016288283,45.4991896810926,48.2212469907634,41.988985527169,49.193951016481,38.2202563254689,35.1757931829739,37.5982873613252,37.4128067946075,20.9593895836567,35.5717838346873,25.633401019558,39.3144170839672,32.0923253130682,46.0467052138451,44.880584493853,40.3351508996305,35.5506957850056
452,56.665373195062,56.4805939407377,56.5674655384879,56.7523803769921,47.1113159372242,45.504119495618,48.1597871348215,41.9358604341183,49.2100290385807,38.1155233351341,35.1411718302968,37.4920817195186,37.4189234463845,20.8882674572959,35.556701357446,25.6645997095853,39.2648853423353,32.1476109271954,46.1056441042853,44.8865999052545,40.3525321624852,35.4936260435951
453,56.6674913095276,56.6052316600602,56.6133211732717,56.8305323824881,47.1938567700956,45.5783823079505,48.1443310533857,41.845852117786,49.1563659908156,38.0580639226708,35.2045522867059,37.4444428318476,37.4195819080467,20.8179846682663,35.4622839098936,25.6450071541861,39.2535149532348,32.2119793243205,46.118214113957,44.8361281015678,40.3825483456663,35.4172854752764
454,56.6058753256997,56.5674596003544,56.6426898634939,56.7576604372627,47.1671561820775,45.4651010349056,48.0555305362079,41.8058425578995,49.1211753515878,38.0685361237026,35.1264661508846,37.4942610572554,37.4356174206902,20.798313819807,35.3678412221753,25.5883832315641,39.2344207943408,32.248770962788,46.0930400044722,44.8152527602003,40.3849143591989,35.3087065753551
