"wl","1068_03_03_blankie/SPECTRUM0072","1068_03_03_blankie/SPECTRUM0073","1068_03_03_blankie/SPECTRUM0074","1068_03_03_blankie/SPECTRUM0075","1106_05_02_blankie/SPECTRUM0012","1106_05_02_blankie/SPECTRUM0013","1106_05_02_blankie/SPECTRUM0014","1106_05_02_blankie/SPECTRUM0015","1116_05_02_blankie/SPECTRUM0053","1116_05_02_blankie/SPECTRUM0054","1116_05_02_blankie/SPECTRUM0055","1116_05_02_blankie/SPECTRUM0056","1116_05_13_blankie/SPECTRUM0036","1116_05_13_blankie/SPECTRUM0037","1116_05_13_blankie/SPECTRUM0038","1116_05_13_blankie/SPECTRUM0039","1118_05_05_blankie/SPECTRUM0012","1118_05_05_blankie/SPECTRUM0013","1118_05_05_blankie/SPECTRUM0014","1118_05_05_blankie/SPECTRUM0015","1120_05_01_blankie/SPECTRUM0055","1120_05_01_blankie/SPECTRUM0056","1120_05_01_blankie/SPECTRUM0057","1120_05_01_blankie/SPECTRUM0058"
365,18.6133648294162,17.5709577558757,17.2670060749305,18.1690675559767,17.7718171834723,14.2028884484458,20.1233186719737,16.0708509529947,21.4140762413445,23.1265412188527,23.5312665548395,21.7700358426839,22.4861771679303,18.5766616292646,16.2559867913824,16.5657729274703,28.8505543171595,26.2141188877938,25.5528426383624,23.9549228289108,23.3765767893606,28.5303448875411,27.6165535543341,23.0083327273187
366,18.799775233695,17.6863612153617,17.4556575263955,18.2610572353599,17.8359503904083,14.2565241932865,20.1753151313853,15.9886076102648,21.4579913560661,23.1304590247044,23.7150842295519,21.8658074418585,22.5550521956025,18.6228941681974,16.3045089017784,16.6710254190828,29.0160689045889,26.3858588601281,25.6289124762145,24.1521190552416,23.3919360217702,28.6955827501751,27.7053066371424,23.0864269377059
367,19.0623769564046,17.9529821631308,17.8228918094764,18.6492051883746,17.9285986629714,14.3629914947512,20.3334130653436,16.082591173568,21.824888608098,23.4565003986897,24.0703526927825,22.2367369134578,22.8318937469359,18.9029817267211,16.5210022593572,16.8895283432447,29.3532740536917,26.714385415376,25.8950255836622,24.5211300515428,23.6340047639904,29.1108359754103,28.0371945120915,23.3064068028976
368,19.3387043599638,18.2320593971679,18.1690026060809,18.8520507254,18.1239569734025,14.4704041026411,20.5382230596513,16.2345934194475,22.2244442824278,23.8548418398845,24.4653670550228,22.7185244207915,23.1864849711212,19.1870572328664,16.694465903238,17.182708703978,29.641312755172,26.9837342246785,26.0623097050994,24.8102811716621,23.9355825727962,29.3742105599798,28.2668074532104,23.6340662066289
369,19.6404172861007,18.625002802581,18.4798174974143,19.0414714137912,18.3664813857381,14.7917672707573,20.772605516307,16.4661883440379,22.7329911082067,24.2915451008828,24.8183003671176,23.323416094752,23.5866718494937,19.6404212861007,16.9236547345239,17.4073209893577,29.9373368896709,27.2979656125134,26.3480939153431,24.9832354186381,24.2017857384278,29.9290252963031,28.6170754090048,23.9352488603559
370,19.9261748706438,18.7784069585717,18.7136619000704,19.2135921012277,18.4835949077928,15.0281023296555,20.8607347285928,16.6954170665097,23.0161574329732,24.5145817961256,25.1773291536456,23.7396171496964,23.7383548407111,19.9390566297523,17.1272134194755,17.5565629085409,30.2234511470672,27.4849319046027,26.5776467230155,25.3199803789052,24.3752795589303,30.2010879863482,28.9133741736777,24.1744273196889
371,20.084634894935,18.809045487713,18.8218958841939,19.3441869566532,18.7141928567126,15.1543744495401,20.8972954149842,16.8897762239297,23.2000308009193,24.6538510087139,25.3970247812744,23.9620527267023,23.7533423827361,20.0762875621582,17.2798073186579,17.6753733166472,30.5022000877912,27.5952387402436,26.7460965959577,25.3514494896632,24.4919753548724,30.26654497953,29.0027012260312,24.293651919597
372,20.2338148371888,18.818917673954,18.8812488174125,19.3424278151619,18.7499721996401,15.1791901875839,20.960511276839,16.7818906055978,23.2380745389227,24.5684222174411,25.5667817871398,24.1315948253527,23.7125587233013,20.1699707942712,17.392653652469,17.6717665240684,30.5536553577218,27.7301555202358,26.9014527364031,25.3916444617789,24.4857817630494,30.281778993595,28.9904188957118,24.228720744115
373,20.1564621312482,18.8298096212989,18.9683552901068,19.4187173504962,18.9372663463844,15.3372452331192,21.0422845233416,16.8637657952838,23.4215149335172,24.6472149929488,25.7956967269515,24.0934521065938,23.9109317192232,20.3274053687105,17.5174734947405,17.6146701809535,30.7267045186519,27.8701994146837,26.9928935994187,25.4081106931156,24.5819972654194,30.2319330402761,28.9553321836286,24.1196345141767
374,20.0639301084842,18.8182017549711,18.9885804850751,19.4435289359754,18.9083940050378,15.3696046029137,20.9098031761785,16.8314149330683,23.4344144862285,24.6234443336398,25.6545716565873,24.189720909151,24.0075909285012,20.3825491713553,17.6364637288597,17.5096222218962,30.5338347368211,27.8578557042155,26.9853699635183,25.3818513888248,24.4404228748386,30.2395343146805,28.773006898566,24.0468586449315
375,20.1349579476923,18.8898453824798,18.9034120340347,19.3243789465468,19.1319620551411,15.4347819275965,20.840853465975,16.9732816697452,23.3458740698207,24.5584577577177,25.5687152982523,24.0990781961538,24.150395502163,20.4325768782765,17.6667563803128,17.5356763249679,30.4626876603581,27.7727043742906,27.0449114769178,25.3742843425579,24.2821342989324,30.1164116681316,28.5771344901159,23.9176093029197
376,20.0429958020208,18.8613752384525,18.8352180424725,19.2914216217047,19.1281432887734,15.5754867119123,20.7452493622927,16.9212522907066,23.1739256643507,24.4425335855688,25.41909989664,23.9248551665193,24.0931073564931,20.3896036097585,17.6133383483142,17.553446004329,30.4288150238593,27.7163455288616,27.0385950272878,25.2566508053997,24.1557918362483,30.0082761890568,28.5764268282511,23.9308867342267
377,19.8465167889401,18.6355642750616,18.612699461367,19.1931280683598,18.964615113326,15.3925442977802,20.7152374372765,16.7836394935125,23.025592361724,24.3404840530074,25.2767634306981,23.626543590993,23.9213078838091,20.1645571282679,17.5310877998242,17.3826872978546,30.267465607866,27.6624796681432,26.9741819164614,25.1054941643775,23.970533858107,29.6384916643141,28.4036361386148,23.7092849313345
378,19.776481820791,18.5235444492802,18.4293409351417,19.0878982725868,18.9114498999545,15.3737137473557,20.7632391633581,16.7299662405516,22.9533637117745,24.3171417800879,25.204807449462,23.4150445002576,23.8823368346113,20.0690049646916,17.3760804981058,17.2761576111835,30.155131561479,27.6814950368238,26.9344622262767,25.0078304427944,23.7640351813608,29.4048396513411,28.1543705247765,23.5287174216093
379,19.8029384148788,18.6127343399334,18.4661474934844,19.0608273082045,18.9230281870659,15.414548799021,20.844004464644,16.7412396165854,22.9931429424735,24.4633197237889,25.1463057752299,23.3362456722819,24.0392574328931,20.0527293198465,17.3283553493264,17.2972732061606,30.1762405205168,27.8506156122417,27.0680744647322,25.0219372405795,23.7376311062113,29.3739405936542,28.073164688003,23.580603303023
380,19.8408894402567,18.6339067422512,18.3873266858192,19.0868935427486,18.8972271569277,15.3997268947069,20.8825549962007,16.8608265369697,23.0121089929474,24.6734090354285,25.0207182831912,23.3604566048492,24.1045981482595,20.106956741766,17.3119884572073,17.4302142738832,30.2051045199971,27.8773583251485,26.9258315433441,25.0282237800894,23.6633264467359,29.3775883804942,28.0229110104108,23.5556931507519
381,19.902668604004,18.6593928262905,18.4003266517538,19.1464509110192,18.8247023839841,15.3451533262078,20.9851354320979,17.0389539308405,23.0236570591992,24.6201279928359,25.0576895512078,23.3838744091496,24.1795902497849,20.082132837773,17.2129858861185,17.4886465713104,30.2779555183157,27.7793038724355,26.8210555926042,25.0890599383024,23.6412132995036,29.2700508697717,28.0329236972038,23.6191897334547
382,19.9693411312843,18.6644486711369,18.4301809797021,19.1315041201796,18.8645659264237,15.4101771786462,21.1824115821475,17.1896064476471,23.0577809762129,24.768232960193,25.3252195592099,23.4540848460512,24.0169869801268,20.0796162082891,17.21443059216,17.4088248222033,30.3148167447131,27.8214592841712,26.9677178304257,25.0534681382627,23.6807828528171,29.2335914257107,28.1125636533269,23.7144951923905
383,20.0799978020951,18.6562968582259,18.489330813222,19.1483071506579,18.7595340958486,15.4336088770723,21.1218189230943,17.1298542837495,23.0924264999159,24.868140476771,25.4655237946267,23.656502234494,23.9608165216977,20.1286900768064,17.2511478130399,17.4577757642672,30.3958055516654,27.8346045112413,27.0435183271229,25.0930543396017,23.6956593018786,29.2694225161054,28.1034835755303,23.6937259838822
384,20.3024006994052,18.8078152714753,18.6253616262216,19.2087827704334,18.8996902286034,15.3489654921192,21.0985652785489,17.2655540792719,23.1828321154567,25.0796242983786,25.6674921776892,23.8208265907296,24.0927268835304,20.2742932471387,17.3902970315951,17.6736109746257,30.5284998633723,28.077719801874,27.1365775739744,25.253069495213,23.8845210541488,29.368365024378,28.1257969532532,23.7539945314171
385,20.4593797046761,19.009849919543,18.691547970241,19.3211239990034,18.9558233596619,15.3507537671729,21.194157775957,17.4221996081111,23.1472888540179,25.3017064507168,25.8775514388629,23.9818137035333,24.1902851743029,20.3102811045569,17.4645297920181,17.7098154445607,30.653824282454,28.1588730362988,27.333664908473,25.3098238549592,23.9337896135992,29.6160155872494,28.1095814859418,23.7762979003128
386,20.4327322772087,19.0625980500356,18.8363483571354,19.3220856651463,18.9245578804192,15.3564041404763,21.118961331546,17.499117493564,23.1285070645201,25.2993797078651,25.8268159942018,24.0323371559327,24.1944335541413,20.3679612350531,17.6520394198994,17.749617971876,30.7373174786709,28.0878206419535,27.2539381455677,25.3509588401632,23.9715538644218,29.6087596702431,28.1314431871821,23.8181756271101
387,20.4377510597413,19.0146434619498,18.8883723712413,19.3555816913642,18.8914357801641,15.3150270921392,21.0806043007339,17.5674031399295,23.1589076292282,25.2188652117627,25.8668241457489,24.053501410649,24.1894330603766,20.3093974389398,17.681359713493,17.7497375831918,30.7809632518802,28.0314285173797,27.2616668016633,25.3912761780446,23.9712056322581,29.4708256312334,28.0779158877675,23.8837441392141
388,20.3103101497532,18.990326828314,18.8717587147712,19.3160896006012,18.8113081334893,15.3413637888024,21.0230912425788,17.4976414595255,23.2339038749064,25.1353838702817,25.8053980039092,23.9204529451749,24.1906219309665,20.3235081252096,17.7528515120107,17.6488667650517,30.7857896082924,27.9962021258229,27.4018797737762,25.3681190031108,23.9064260253723,29.433468701607,27.954538219353,23.6878366966646
389,20.3492706005532,18.9911894567404,18.8573595201349,19.3613618733242,18.8775109517695,15.398967773296,20.9392767523155,17.524542599459,23.3086213988306,25.1994007275551,25.9264864133426,23.8934623060584,24.2514906126143,20.455700094828,17.7841271194917,17.5745694997762,30.8199998643633,28.096061861299,27.4916540822087,25.2869645939907,23.8884468068321,29.3682869459504,27.8883879918432,23.5180335628143
390,20.3892068555376,19.0444638193391,18.8926336158726,19.3406203485094,18.9266334533317,15.4480104524195,20.9552753803126,17.5123248460007,23.4393333330845,25.2964945414853,25.8370362963884,23.8392855820376,24.3627137844259,20.4487453138865,17.6803581673923,17.6809400963636,30.9333007935067,28.1541564268773,27.5075025551271,25.4558758610109,23.8086337366588,29.2708334443339,27.9335674253017,23.4981853181159
391,20.2641052105039,18.9296182098404,18.8017304742904,19.3339673935868,18.8338762455833,15.41187635065,21.0289696771083,17.4268251122993,23.4349850692187,25.1921226852035,25.7346338831443,23.8164652158288,24.3071221644816,20.3999387076866,17.5315345133677,17.5697837044463,30.9682338754251,28.1186010695118,27.3666034684734,25.3693077109656,23.7153447853324,29.0526811845096,27.7918033812726,23.3852097928912
392,20.2049331112807,18.7322286216853,18.7286690562875,19.3024842857522,18.761881803591,15.3994464298563,20.832952682221,17.3179984579005,23.4361274210946,25.2154941812419,25.5408164188709,23.7523329996349,24.2086761169891,20.2922439359796,17.3863363263748,17.3998883235538,30.9944108148419,27.9718176300156,27.3445796366533,25.2532008878564,23.5829978776011,28.8707642361687,27.7106937606452,23.2500039819787
393,20.2784570119858,18.7244714645723,18.772106397573,19.3528819960997,18.8648269303285,15.5137637370951,20.8451822562522,17.3454649623386,23.6315536131487,25.2307419929186,25.552420986739,23.962658193853,24.3606341861935,20.3285217178205,17.3606991522997,17.510565968427,31.1285657983685,28.0933488539961,27.4488228826315,25.418923502455,23.6811814526225,28.9442206174695,27.7362929796078,23.2709382937366
394,20.3578391384238,18.7273583157665,18.8078498127105,19.3834250789748,18.8976322216181,15.5969060312933,20.8016052285159,17.1604189828786,23.7948592729325,25.3255528307532,25.4806841444418,24.0366499833988,24.3666506464768,20.3230036984774,17.3392700298379,17.508280952147,31.225653573484,28.1964953462823,27.4901352961383,25.3271007427169,23.5747025164504,29.0314556900163,27.6727936050374,23.1640186103415
395,20.502190285126,18.9124122945579,18.8743528565071,19.5682141964863,19.0126131303082,15.8113120405836,20.9612755782004,17.2597447219036,24.0086163589758,25.548996765908,25.7737764914648,24.2831890627906,24.4211209575344,20.4992671834455,17.3625122017668,17.7096620198158,31.3738641061418,28.4093765007638,27.6902690052805,25.4995778976221,23.5991560693221,29.2600927273391,27.8779154831953,23.3525367874286
396,20.6505794418199,18.9729295413199,18.9137455265195,19.604104821199,19.0233982254946,15.795105470258,20.9379480889354,17.2685954634308,24.1065939472932,25.7162336029468,25.8813344822677,24.5415718669457,24.5150687991063,20.5888668082258,17.4459542923041,17.7098260514277,31.3849516078304,28.472756266175,27.7228120586203,25.5989466963506,23.5707206697065,29.2618207376622,27.9422699520274,23.4259741216259
397,20.7675599338521,19.0876652821332,19.0200156735633,19.6458149748467,19.0400871449833,15.8416368447133,20.9884933068795,17.3127485296515,24.2533591620042,25.8259623947306,25.9713351729388,24.7786291980811,24.5732576989104,20.6528904759833,17.6010199897714,17.8612777581027,31.5752666701353,28.5005585011616,27.8216272011796,25.6519881238533,23.6429506397264,29.416358715012,27.9852813221975,23.4765561720085
398,20.9562144895588,19.1469673170075,19.1072209663844,19.7419857495367,19.0356170566834,15.9206448319996,20.9994405598812,17.3918537113092,24.4222391193387,25.9980270247103,26.2406957945311,24.8788873613122,24.7139026243259,20.7428341313102,17.7759354671448,17.9093903801254,31.6637224694188,28.6605584904784,27.9213956916512,25.7882317112594,23.7331859867543,29.4691201974223,27.9976952029538,23.6098872674483
399,21.0914659301644,19.5396938821206,19.4070943220339,19.8217465841723,19.1464858975405,16.129519540079,21.095044325857,17.4858265821333,24.6194320435835,26.2411623626864,26.4629645883777,24.9948232500319,24.8379931273098,20.8763627991589,17.9273772617561,18.0230388538295,31.8510241125271,28.8996532928508,28.1520452089971,26.180630817255,23.7910825241494,29.5325772732254,28.1851864656557,23.7259450503377
400,21.233380450374,19.7989058104593,19.5841340543279,20.0618087652498,19.2006663643451,16.2046262946739,21.2670401932851,17.613973683938,24.8166276079255,26.2889684558173,26.8115188883786,25.1224155726991,25.0908670317204,21.1336587552029,18.1425736717848,18.2149035858695,31.9880726154974,29.1724863089086,28.3263198918431,26.4620277187238,23.8999887901771,29.6583791184172,28.2296732761101,23.9275174146321
401,21.2691968194141,20.0106783139532,19.757491320254,20.3229272801845,19.472275305895,16.3679449234895,21.4814588479853,17.8588571550501,25.038789833471,26.5605084903506,27.1698474913236,25.2632523802294,25.2673795265171,21.3277750246848,18.3168664761662,18.4144968436083,32.1234164479637,29.3766418639937,28.4905168846508,26.7264193177537,24.1042491575449,29.7363584976743,28.4740299847927,24.0348304411972
402,21.2217470780245,20.01648826431,19.7142606848687,20.3873896774932,19.3987867053591,16.3228755677931,21.5064710115761,17.8749366130135,24.9957196612645,26.5128991919558,27.2292012139019,25.2407067125682,25.3415274519293,21.3789598901391,18.3518978586659,18.3208169018816,32.0805021253244,29.3453555393505,28.4715903304534,26.9007494556419,24.0924299598648,29.6006949416619,28.4342795231772,23.8592376031703
403,21.1780716287396,19.9027883541192,19.6854624726101,20.3689889300205,19.493721864917,16.3564238162337,21.6517823939379,17.852125376425,25.0502453333944,26.5910796046531,27.3138197835766,25.2531687739963,25.3526054943112,21.4720053765692,18.5031084848364,18.39733212132,32.1214091876439,29.5234686158753,28.5341039455918,26.9000897077335,24.1030807392812,29.4987619464849,28.312534202544,23.7435824434367
404,21.1296439384452,19.9584296822854,19.8067958913226,20.4984209504277,19.5415911737445,16.4109753655307,21.7638691206155,17.8642875931645,25.1241293235324,26.6295002319368,27.2963438921438,25.1538884017639,25.3655544087664,21.4528166842469,18.488796825609,18.4458573660967,32.1887549280275,29.5931174454546,28.5526707430079,26.9631528504368,24.0390026299415,29.4715041443973,28.2738098374639,23.6240724715697
405,21.1377833606807,19.9876853542536,19.8185118353721,20.5327633415216,19.6068685966166,16.3858134888997,21.868721006749,17.9414938032479,25.1787356409511,26.6807971997602,27.2277860567556,25.3093965393726,25.4144357090623,21.4633422293757,18.4740489961482,18.3905306559031,32.2716328115953,29.7048292449272,28.5866093222183,27.074398176261,24.0070001371215,29.4915429595507,28.3394037819687,23.6115825433576
406,21.145227488537,19.9953577275389,19.8015923574759,20.5848583873269,19.7014168516612,16.4471211665325,22.0159335436454,18.0918696824503,25.2372226917899,26.8239560202059,27.188661585792,25.5263394849982,25.4465803167448,21.5397859766854,18.4663016566516,18.4079122362403,32.3301245753143,29.8091235129618,28.7270145990313,27.115332030295,23.991514186447,29.552494420675,28.4428018500097,23.5856087405562
407,21.2651990435176,19.9374986825588,19.7736230053387,20.6297135449626,19.6982113590404,16.3756010544782,22.0605290215103,18.1639136377142,25.4020203279659,27.0533411678017,27.3450352371273,25.7840323718861,25.4400980758775,21.6080663763336,18.5490196651184,18.4555114487297,32.3241167803298,29.9052496706682,28.7326938702412,27.1018604664699,23.959071946574,29.6581160048085,28.4984597845719,23.5891732294732
408,21.333882830739,19.9251010311322,19.6884645523513,20.6638833177126,19.6063040714403,16.4067607517614,21.949887477634,18.1904265222022,25.4392825012289,27.1666395651319,27.4471317053908,25.8959424740292,25.4678431237096,21.6083474325741,18.5278031089628,18.4054094781255,32.356469388989,29.8624030937244,28.6846918336883,27.0899303460593,23.8858803214812,29.6660747132558,28.4420386801573,23.4955081509094
409,21.3365051701099,19.9452228764393,19.6698515538231,20.5923511819048,19.5060250668306,16.3015332117338,21.9136179974416,18.2615192199619,25.5124076717697,27.2758148720086,27.5514260228954,25.9062623824798,25.5241297928525,21.5771673758157,18.5385631136964,18.3813972801033,32.3331997333444,29.8616222448546,28.783761362804,27.0237968029279,23.7502284489882,29.6599748686112,28.3084329641513,23.5057625904385
410,21.4350925331069,19.9555193795267,19.854097574806,20.5698087992019,19.660925051375,16.390186145794,21.8585883061212,18.4112697472045,25.6231822895983,27.55210632061,27.6718387291699,26.1314447958284,25.5792697590256,21.5596341000211,18.5894293705289,18.4217875301892,32.378571931941,29.9487703769091,28.8851710153113,27.0290728202321,23.6722047070171,29.7430197892648,28.4748597543794,23.7037626392193
411,21.6527835443966,20.0720138717267,19.8739950413978,20.6870650223428,19.6669425783598,16.413266790457,21.8392202412716,18.3757907826582,25.6144078066075,27.7053293615099,27.7832119263373,26.1854153024247,25.7506025995297,21.5468946976337,18.6124336874948,18.5196172822858,32.461824406204,29.9960488888945,28.8800453017048,27.1045180599969,23.676888214946,29.8217127123863,28.5039283324884,23.8073028972518
412,21.7677693353815,20.1702481891542,19.8736434349561,20.70151688683,19.6338531970919,16.4411121446008,21.850605822356,18.4334287389346,25.7008842612739,28.0311872831545,27.8622854833741,26.3302319651496,25.898453602341,21.6589830597337,18.7630719022186,18.6925597125361,32.4687367286616,30.0594070284837,29.0009878066615,27.177724417788,23.7869634093639,29.7908503381895,28.5373688524244,23.8458721877085
413,21.7754274194606,20.1979218343076,19.8151459665145,20.7386253267823,19.647428219682,16.4361092478642,21.8683006508449,18.3903973038032,25.7735528187314,28.087908305825,28.0205440749691,26.3434741631005,25.8775797250993,21.7631678584491,18.8357649383572,18.7768790221225,32.3977998554985,30.0935209653548,29.0462901255743,27.0887339190184,23.8660617233167,29.6677317611989,28.4179169951027,23.7424664319221
414,21.7370537803169,20.2894702659522,19.8950203312602,20.8353157087979,19.6987627622014,16.5456078240716,21.8558062168071,18.4784545036089,25.9354402258662,28.141652979868,28.1867810242179,26.3165623717996,26.0138565317459,21.9674040084778,18.96752619702,18.8403501275454,32.4823260896233,30.2223213129362,29.0762318943056,27.1521016776403,23.8456338638405,29.6940168030162,28.3384862989483,23.6879184135489
415,21.6678030878543,20.2725001470971,20.0210316831926,20.8351554365283,19.7946664339632,16.6238824089796,21.9822987824703,18.5521507051325,25.9281758713429,28.1890588923146,28.1169609907188,26.2798115756741,26.089686396243,22.0393288961707,19.011020400572,18.8069122864766,32.5084486605738,30.2385713282921,29.1671975631489,27.1675473121279,23.780105184094,29.5105459554246,28.3652724958491,23.7210708501653
416,21.7430664853163,20.3368757674352,19.9893740998734,20.880604357289,19.883733890139,16.6878708442388,21.9338566129708,18.4688695748821,25.9737510797757,28.3594014409105,28.0499483153432,26.3683181972422,26.057998051157,22.1558820212887,18.9897888805799,18.9629860951453,32.508830335196,30.2988848642697,29.1874182507562,27.1460972418651,23.6949471429462,29.3415060067512,28.4229903095549,23.6742246867551
417,21.7503902735844,20.3900117737639,20.0590236089302,20.9147513431454,19.8841359682007,16.8093567762106,21.9104111357233,18.5132249152575,26.0158176287797,28.3992034218336,27.9947516577983,26.4404635680203,26.1312332550626,22.2434948458802,18.911875996618,19.0128845833939,32.6777548776545,30.4082996217568,29.2555129298878,27.2298977658391,23.774497770123,29.2960304936493,28.4033092828452,23.5791220385467
418,21.707598137499,20.3629346844457,20.0180334125247,20.9361806914349,19.9100690649069,16.8136953970707,21.9686943313146,18.5227510818645,26.0405914085707,28.3591580888675,27.9502073537438,26.4894212356389,26.2414507762649,22.2523335508451,18.8525366962381,18.9421457662824,32.6248836925208,30.448937536491,29.3440617023362,27.3472195868209,23.7916166001587,29.2025969749534,28.2774309059115,23.4920470433548
419,21.5422441544251,20.231827403806,20.0000213979956,20.7891339922982,19.912583549652,16.7516314265018,21.9387379452103,18.567024326808,26.0701789895295,28.2208741721684,27.8227421867725,26.407362129175,26.2103674211399,22.0590043914637,18.8126477281962,18.743915865697,32.6664913004075,30.3338182715113,29.2897770156765,27.2846463077778,23.6473285949851,29.2200507226783,28.1902539610623,23.3814908500985
420,21.5491572449777,20.1377637016328,19.9332598665987,20.7374412009545,19.9898662570658,16.7870189583281,21.8913147621543,18.5173059040583,26.0622408172822,27.9973963919019,27.7987108968065,26.3338308623864,26.1109219678114,21.9793268106127,18.6314761622217,18.6438686884359,32.6854025493792,30.3373482810944,29.2751199084043,27.1897725483874,23.5309508533962,29.2312379234288,28.0821675039741,23.3111305026369
421,21.4932867301202,20.0104656536995,19.9146909421941,20.718039952382,19.9526251928796,16.8327978642798,21.8336208658403,18.4599567879038,25.9749099559489,27.9341186142631,27.7185104856544,26.3037903972624,26.0168018077223,21.8615513980873,18.5835245136099,18.5977884353167,32.6066690875449,30.371118212386,29.2330735160844,27.1661263416412,23.4336085125176,29.1739213959917,27.9620025094634,23.1959769796464
422,21.5346599052413,20.0023032014583,19.9078684919223,20.7350933955915,19.9275141076028,16.8145769872228,21.7830392184835,18.412111402716,26.0115520734187,27.9694952428672,27.6117544281032,26.2878889754825,26.0078663365221,21.816414989999,18.5897742702612,18.5684300828846,32.6643125624979,30.3448774148577,29.2489019889287,27.13693123397,23.4194158908252,29.0855617660635,27.8854803897716,23.1799628803224
423,21.5055356476638,19.8721942785434,19.8420054204098,20.648074489847,19.8189780566796,16.8078526291981,21.7086757471195,18.3646190694121,26.0043202020373,27.8735788991807,27.6755922372258,26.1935523340044,25.9603645325282,21.7611525852314,18.5186515524271,18.4768771316771,32.6714187888442,30.3085468048922,29.1920879677841,27.2100089644686,23.3290514672376,29.1005770272467,27.7002609734922,23.0348988366759
424,21.4095829829508,19.7707101736713,19.849599983609,20.5799241928596,19.7946197048593,16.7532077787679,21.6926604816358,18.3196979813667,25.9890745621794,27.7540703904968,27.669364920413,26.111621486656,25.9308718749439,21.6510698628842,18.4819853935312,18.401434151362,32.5978965008967,30.3844201711026,29.1597859721155,27.1335007573539,23.2337603923961,28.9238927759872,27.5901625589386,22.9415870615059
425,21.4053332925774,19.8896334160532,19.8298173939837,20.5231281631456,19.7106041544668,16.7049280581071,21.6778879169947,18.3581978092697,26.015502036841,27.7771945111937,27.6953564710329,26.1364116826527,25.8093038568065,21.5913523287015,18.5111780604672,18.3455315365941,32.6260933087968,30.3065442356532,29.1771335012038,27.1063145774831,23.1967658897838,28.9084187376325,27.5056852220198,22.9396880204905
426,21.480529654798,19.8990625745804,19.8017297461503,20.5714005266285,19.6829431473832,16.7452459007418,21.630224800677,18.3466713508168,26.0070680563993,27.8398725551909,27.7524771031484,26.1896015289866,25.7422995253643,21.6256317841563,18.5088003103299,18.4460292071368,32.6490462651407,30.3032784905201,29.217784923268,27.1844869552545,23.1510124519727,28.8144387216176,27.5163530941904,22.8984695036976
427,21.513482587412,19.9118943449529,19.8307467893905,20.6418835160086,19.7199822281449,16.7357761901542,21.6260359641252,18.3800923941482,26.0368588587591,27.9594070932237,27.9022953921272,26.2577870386355,25.8074266726579,21.6815199157478,18.567240233736,18.4794919896412,32.6560215722632,30.3686953640683,29.3102650406453,27.2326101839965,23.20305896101,28.7839646811158,27.4796322269474,22.9265595632722
428,21.5571617378282,19.9905998118752,19.8462474384738,20.7102861478762,19.6821689724593,16.7198781668389,21.6186475547045,18.4047453560136,26.0592037574667,28.1570129021009,28.0062226242531,26.3115733136344,25.8578492358178,21.8360553846433,18.6146978262669,18.5052001884599,32.7107631664507,30.2972951604388,29.3306899806799,27.2461230619143,23.1442272847924,28.7073094743804,27.497106323469,22.9323255844791
429,21.6910481830357,20.0998414577904,19.8772960810849,20.875145804839,19.7247573878088,16.7550226399214,21.567446259915,18.5012557208722,26.1248522655504,28.2704448615559,28.2212744136456,26.4299211583718,25.9688014163376,22.0046347495406,18.5902993400671,18.6217899584634,32.8924778143839,30.3376416269359,29.4367480809117,27.3780601253805,23.2152388876608,28.7496685136082,27.5685855566416,22.975234946919
430,21.8625014028706,20.2107976865556,19.947869829827,20.9691396569387,19.7656927132421,16.7509995594867,21.6076904454132,18.5742385567993,26.2831846607183,28.4260447896338,28.326516337086,26.6744474779605,26.0699658748865,22.0947438052859,18.6405184089158,18.765072323286,32.8647346417112,30.4482759021541,29.5593297941286,27.4022804786058,23.315692477047,28.8208261860989,27.5974001040364,22.9905292640046
431,21.9090035888098,20.4106508441186,20.0586013495413,21.1097624195569,19.7870516457668,16.83088092069,21.7117867984737,18.7281966507689,26.4944136880109,28.6873391498705,28.5084953099436,26.9060701383712,26.3749261672661,22.2712587249231,18.7914594265263,18.8960428095789,32.9436216295644,30.5142256464878,29.6607829245855,27.4613630483975,23.5368815560222,29.0381408917979,27.6797942945907,23.1296847988733
432,22.1213099336928,20.5015087542798,20.2022539633471,21.2982202580879,19.9230294224976,16.9366428933002,21.8315868788224,18.8308587468033,26.6990703272823,28.9660941440178,28.7105473895872,27.0739399114115,26.507767391429,22.4034426184595,18.9092518745601,19.0550046850294,33.0988783915324,30.6178202251187,29.7729562079019,27.6533795227187,23.6893339672992,29.1350578294777,27.7609366035485,23.1670621488755
433,22.1668694145148,20.5159435472339,20.3856610470172,21.402535918688,20.010199679268,17.0183711745495,21.9002655879318,18.8032464201211,26.8692929328645,29.1093391852308,28.8788795061585,27.2393413123995,26.7402168076251,22.6623603365582,19.0149144695849,19.1338895490794,33.2947507055238,30.7764183882031,29.892145083465,27.6667463356774,23.7322404434409,29.2249265995638,27.7720774327457,23.2337061929901
434,22.1983485908539,20.6709918895781,20.5295653652279,21.542986844586,20.1196221622769,17.1672600436609,21.9714964630314,18.8581718117033,27.0845910438455,29.2430230032217,28.9875573812861,27.4706401526509,26.8623596877737,22.7600902023469,19.0601822645438,19.2308971629425,33.4602345848524,30.9859479699139,30.0199410030931,27.7664854783457,23.8471085338531,29.2339379201788,27.818472432442,23.3267065933597
